creationDate	userID	itemID	rating	birthDate	gender	opennessToExperience	conscientiousness	extraversion	agreeableness	emotionalStability	distance	timeAvailable	temperature	crowdedness	knowledgeOfSurroundings	season	budget	daytime	weather	companion	mood	weekday	travelGoal	transport	category1	category2	category3
-1	24	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1
-1	24	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	1	-1	-1
-1	24	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	1	-1	-1
-1	24	7	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	1	-1	-1
-1	24	7	4	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	1	-1	-1
-1	24	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	5	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	7	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1
-1	24	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1
-1	24	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	1	-1	-1
-1	24	8	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	-1	-1
-1	24	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	24	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	2	-1	-1
-1	24	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	2	-1	-1
-1	24	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	-1	-1
-1	24	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1
31/01/2012 16:10	25	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	3	-1	-1	1	2	-1	-1	-1	-1	-1	1	-1	-1
31/01/2012 16:10	25	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	3	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1
02/02/2012 11:59	26	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
09/03/2012 12:07	25	9	4	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
16/03/2012 11:40	25	3	5	-1	-1	-1	-1	-1	-1	-1	2	1	5	2	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
16/03/2012 11:41	25	7	5	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	3	4	-1	-1	-1	5	-1	-1	-1	-1	1	-1	-1
11/04/2012 13:40	25	4	4	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	3	1	-1	-1	-1	3	1	-1	-1	1	-1	-1
11/04/2012 14:10	27	10	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
06/11/2012 14:13	25	11	4	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	1	-1	-1
21/01/2013 14:15	27	12	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
21/01/2013 18:20	27	13	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
04/03/2013 10:18	28	14	5	10/07/1985	m	6	5	4	4	5	2	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
25/03/2013 14:43	29	7	4	25/03/1976	m	5	4	4	5	6	2	-1	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
25/03/2013 15:18	30	15	4	05/02/1983	m	4	4	1	4	5	2	1	-1	-1	-1	2	1	-1	-1	-1	3	-1	-1	-1	2	-1	-1
25/03/2013 15:18	30	16	5	05/02/1983	m	4	4	1	4	5	-1	2	-1	-1	-1	2	-1	-1	2	-1	-1	2	7	-1	3	-1	-1
25/03/2013 15:18	30	17	5	05/02/1983	m	4	4	1	4	5	2	2	-1	2	-1	-1	-1	-1	-1	2	3	-1	-1	-1	3	-1	-1
25/03/2013 15:18	30	18	4	05/02/1983	m	4	4	1	4	5	2	1	5	-1	3	4	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
25/03/2013 15:18	30	19	3	05/02/1983	m	4	4	1	4	5	-1	-1	-1	3	-1	-1	1	3	3	2	-1	-1	-1	-1	1	-1	-1
25/03/2013 15:18	30	20	4	05/02/1983	m	4	4	1	4	5	1	-1	3	1	-1	2	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
25/03/2013 15:18	30	21	5	05/02/1983	m	4	4	1	4	5	1	-1	-1	2	-1	-1	1	3	-1	2	-1	-1	-1	-1	3	-1	-1
25/03/2013 15:32	31	22	4	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
25/03/2013 15:32	31	23	1	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
25/03/2013 15:32	31	24	1	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
25/03/2013 15:32	31	25	2	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1
25/03/2013 15:32	31	7	5	-1	f	3	4	3	5	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
25/03/2013 15:32	31	26	4	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1
25/03/2013 15:32	31	27	4	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1
25/03/2013 15:32	31	28	4	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
25/03/2013 15:32	31	29	1	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
25/03/2013 15:32	31	30	5	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
25/03/2013 15:32	31	31	4	-1	f	3	4	3	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
26/03/2013 13:29	32	32	4	05/08/1987	m	4	4	3	3	6	-1	-1	-1	1	-1	2	1	1	2	-1	-1	-1	-1	-1	4	-1	-1
26/03/2013 13:29	32	33	3	05/08/1987	m	4	4	3	3	6	2	-1	-1	2	2	-1	1	-1	-1	-1	-1	-1	9	-1	8	-1	-1
26/03/2013 13:29	32	18	4	05/08/1987	m	4	4	3	3	6	2	-1	4	-1	-1	-1	2	-1	-1	-1	4	-1	6	-1	1	-1	-1
26/03/2013 13:29	32	7	5	05/08/1987	m	4	4	3	3	6	-1	1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1
26/03/2013 13:29	32	21	5	05/08/1987	m	4	4	3	3	6	-1	-1	3	-1	2	2	-1	-1	-1	2	3	-1	-1	-1	3	-1	-1
26/03/2013 13:29	32	28	5	05/08/1987	m	4	4	3	3	6	-1	-1	3	-1	1	-1	1	3	-1	-1	1	-1	-1	-1	3	-1	-1
26/03/2013 13:29	32	17	5	05/08/1987	m	4	4	3	3	6	2	-1	3	2	-1	1	-1	-1	-1	-1	-1	-1	9	-1	3	-1	-1
26/03/2013 17:33	33	34	3	01/02/1984	m	6	6	4	6	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
26/03/2013 17:33	33	35	4	01/02/1984	m	6	6	4	6	4	1	-1	-1	-1	3	4	-1	5	-1	-1	-1	-1	-1	-1	1	-1	-1
26/03/2013 17:33	33	7	5	01/02/1984	m	6	6	4	6	4	-1	-1	5	-1	-1	-1	-1	-1	3	-1	-1	-1	6	-1	1	-1	-1
26/03/2013 17:35	33	18	4	01/02/1984	m	6	6	4	6	4	-1	-1	5	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	1	-1	-1
26/03/2013 17:36	33	8	5	01/02/1984	m	6	6	4	6	4	-1	-1	5	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
26/03/2013 17:37	33	36	4	01/02/1984	m	6	6	4	6	4	1	-1	3	-1	-1	-1	-1	-1	-1	2	1	2	-1	-1	1	-1	-1
26/03/2013 17:39	33	37	5	01/02/1984	m	6	6	4	6	4	1	1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	9	-1	-1
26/03/2013 17:40	33	38	5	01/02/1984	m	6	6	4	6	4	-1	2	5	-1	-1	-1	-1	-1	2	2	-1	2	-1	-1	5	-1	-1
26/03/2013 17:42	33	39	5	01/02/1984	m	6	6	4	6	4	-1	-1	-1	-1	3	4	-1	-1	2	-1	-1	2	-1	-1	10	-1	-1
26/03/2013 17:44	33	40	5	01/02/1984	m	6	6	4	6	4	1	-1	-1	2	-1	1	-1	1	-1	-1	-1	2	-1	-1	9	-1	-1
26/03/2013 17:46	33	41	5	01/02/1984	m	6	6	4	6	4	1	-1	-1	2	3	-1	-1	3	-1	2	-1	-1	-1	-1	2	-1	-1
26/03/2013 18:00	33	42	5	01/02/1984	m	6	6	4	6	4	-1	-1	3	1	3	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
26/03/2013 18:00	33	43	5	01/02/1984	m	6	6	4	6	4	1	-1	3	-1	-1	-1	2	-1	1	2	-1	-1	-1	-1	4	-1	-1
26/03/2013 18:01	33	44	5	01/02/1984	m	6	6	4	6	4	-1	-1	3	-1	-1	2	-1	5	1	-1	-1	-1	6	-1	4	-1	-1
26/03/2013 18:02	33	45	5	01/02/1984	m	6	6	4	6	4	-1	-1	3	2	3	-1	-1	5	-1	2	-1	-1	-1	-1	4	-1	-1
26/03/2013 18:07	33	5	5	01/02/1984	m	6	6	4	6	4	1	1	-1	-1	3	3	-1	-1	-1	-1	-1	-1	-1	3	2	-1	-1
26/03/2013 18:10	33	46	4	01/02/1984	m	6	6	4	6	4	1	1	5	-1	-1	3	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 15:16	34	47	5	01/02/1984	m	6	6	5	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
02/04/2013 15:16	34	8	4	01/02/1984	m	6	6	5	5	6	2	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:16	34	7	5	01/02/1984	m	6	6	5	5	6	-1	-1	-1	1	-1	4	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:16	35	8	5	02/04/1985	m	5	5	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:16	35	48	4	02/04/1985	m	5	5	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:16	35	31	4	02/04/1985	m	5	5	4	4	6	-1	2	-1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:16	35	7	5	02/04/1985	m	5	5	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:25	36	49	3	05/02/1983	m	4	4	1	4	4	-1	1	-1	2	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	11	-1	-1
02/04/2013 15:25	36	50	4	05/02/1983	m	4	4	1	4	4	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	4	-1	-1
02/04/2013 15:25	36	43	4	05/02/1983	m	4	4	1	4	4	-1	1	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 15:36	37	51	5	01/07/1976	m	5	3	4	5	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:36	37	52	5	01/07/1976	m	5	3	4	5	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 15:36	37	7	4	01/07/1976	m	5	3	4	5	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 15:49	37	53	3	01/07/1976	m	5	3	4	5	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 16:05	38	18	1	-1	f	7	7	5	4	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 16:05	38	36	4	-1	f	7	7	5	4	6	2	-1	-1	-1	3	-1	2	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 16:05	38	47	3	-1	f	7	7	5	4	6	-1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
02/04/2013 16:05	38	43	3	-1	f	7	7	5	4	6	2	3	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
02/04/2013 16:06	39	54	3	24/08/1980	m	5	4	5	4	6	2	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 16:06	39	7	5	24/08/1980	m	5	4	5	4	6	2	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 16:06	39	8	1	24/08/1980	m	5	4	5	4	6	2	1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1
02/04/2013 16:06	39	55	2	24/08/1980	m	5	4	5	4	6	2	-1	-1	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 16:21	40	42	2	04/01/1981	m	3	4	3	5	5	-1	1	-1	-1	-1	-1	-1	5	-1	-1	-1	2	-1	-1	4	-1	-1
02/04/2013 16:33	41	8	5	-1	m	5	2	6	4	7	-1	-1	3	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 16:33	41	56	5	-1	m	5	2	6	4	7	-1	-1	-1	-1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
02/04/2013 16:33	41	57	5	-1	m	5	2	6	4	7	2	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	4	-1	-1
02/04/2013 16:33	41	37	5	-1	m	5	2	6	4	7	1	-1	4	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
02/04/2013 17:02	42	58	4	-1	m	5	4	3	5	5	-1	1	-1	2	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:02	42	35	4	-1	m	5	4	3	5	5	2	-1	3	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 17:02	42	59	4	-1	m	5	4	3	5	5	-1	1	4	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
02/04/2013 17:02	42	60	3	-1	m	5	4	3	5	5	-1	-1	-1	-1	3	-1	-1	-1	4	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:02	42	61	3	-1	m	5	4	3	5	5	-1	-1	4	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:02	42	62	4	-1	m	5	4	3	5	5	-1	-1	-1	1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:27	43	63	3	02/04/1982	m	5	5	2	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	13	-1
02/04/2013 17:27	43	64	5	02/04/1982	m	5	5	2	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1
02/04/2013 17:27	43	56	5	02/04/1982	m	5	5	2	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
02/04/2013 17:27	43	7	5	02/04/1982	m	5	5	2	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
02/04/2013 17:27	43	65	4	02/04/1982	m	5	5	2	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:39	44	66	5	04/05/1980	-1	6	4	5	4	6	-1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:39	44	67	5	04/05/1980	-1	6	4	5	4	6	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:39	44	68	3	04/05/1980	-1	6	4	5	4	6	2	2	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
02/04/2013 17:39	44	56	4	04/05/1980	-1	6	4	5	4	6	2	1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	8	-1	-1
02/04/2013 17:39	44	53	5	04/05/1980	-1	6	4	5	4	6	2	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:39	44	10	2	04/05/1980	-1	6	4	5	4	6	-1	1	-1	3	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:41	45	42	4	22/01/1984	m	5	5	5	5	6	2	-1	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	4	-1	-1
02/04/2013 17:41	45	43	3	22/01/1984	m	5	5	5	5	6	-1	1	-1	2	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	4	-1	-1
02/04/2013 17:41	45	68	4	22/01/1984	m	5	5	5	5	6	-1	-1	5	-1	-1	-1	3	-1	-1	-1	1	-1	-1	-1	5	-1	-1
03/04/2013 11:53	46	35	5	10/02/1991	m	4	6	4	4	6	-1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	1	-1	-1
03/04/2013 11:53	46	57	5	10/02/1991	m	4	6	4	4	6	-1	1	2	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	47	69	4	-1	m	5	6	4	4	5	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	47	70	4	-1	m	5	6	4	4	5	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	47	71	4	-1	m	5	6	4	4	5	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	47	46	3	-1	m	5	6	4	4	5	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	4	-1	-1
03/04/2013 11:54	47	57	3	-1	m	5	6	4	4	5	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	47	72	5	-1	m	5	6	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
03/04/2013 11:54	47	7	5	-1	m	5	6	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
03/04/2013 11:54	47	8	5	-1	m	5	6	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
03/04/2013 11:54	47	58	4	-1	m	5	6	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	47	67	4	-1	m	5	6	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 11:54	48	73	5	03/05/1990	m	5	6	4	4	5	-1	1	-1	-1	3	-1	-1	3	-1	-1	-1	-1	-1	-1	1	-1	-1
03/04/2013 11:54	48	56	4	03/05/1990	m	5	6	4	4	5	-1	-1	-1	-1	-1	2	-1	3	-1	-1	1	-1	-1	-1	8	-1	-1
03/04/2013 14:32	49	3	2	08/10/1981	m	5	5	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
03/04/2013 14:32	49	74	2	08/10/1981	m	5	5	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 14:32	49	56	4	08/10/1981	m	5	5	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
03/04/2013 14:32	49	75	5	08/10/1981	m	5	5	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
03/04/2013 14:32	49	7	3	08/10/1981	m	5	5	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
03/04/2013 14:32	49	42	2	08/10/1981	m	5	5	3	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 15:42	50	8	3	-1	-1	4	4	2	4	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1
03/04/2013 15:42	50	46	4	-1	-1	4	4	2	4	2	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
03/04/2013 15:42	50	56	4	-1	-1	4	4	2	4	2	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
